Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-08-01 00:00:00,811.45,825.02,808.98,819.4,813.18,803.27,Between Slow & Fast EMA,45,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-08-08 00:00:00,812.0,826.65,809.62,821.35,813.52,805.24,Between Slow & Fast EMA,50,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-08-16 00:00:00,814.25,817.08,805.5,816.05,813.91,807.01,At/Below Slow EMA,55,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-08-20 00:00:00,813.73,823.0,813.73,818.85,814.51,807.8,Between Slow & Fast EMA,57,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-09-03 00:00:00,817.0,819.98,812.3,818.67,816.1,810.82,Between Slow & Fast EMA,67,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-09-04 00:00:00,819.5,822.4,816.0,820.9,816.53,811.21,Between Slow & Fast EMA,68,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-09-09 00:00:00,819.0,824.25,815.05,823.25,817.77,812.38,Between Slow & Fast EMA,71,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-10-14 00:00:00,828.02,846.02,827.0,844.05,840.32,833.01,At/Below Slow EMA,95,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-10-16 00:00:00,840.05,853.98,840.05,849.9,841.33,834.01,Between Slow & Fast EMA,97,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-10-18 00:00:00,831.55,845.5,827.05,840.92,840.9,834.38,At/Below Slow EMA,99,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-11-05 00:00:00,851.5,881.35,848.95,878.92,859.82,847.36,Between Slow & Fast EMA,111,,,,
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,765.25,744.69,744.61,2024-11-19 00:00:00,857.0,876.88,851.35,871.12,861.48,852.31,At/Below Slow EMA,120,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-04-08 00:00:00,882.5,891.0,875.15,884.58,883.81,871.72,Between Slow & Fast EMA,12,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-05-15 00:00:00,956.75,972.4,948.5,966.9,951.7,923.23,Between Slow & Fast EMA,35,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-05-22 00:00:00,957.6,962.1,952.6,959.95,956.03,930.5,Between Slow & Fast EMA,40,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-05-28 00:00:00,960.1,967.25,958.85,961.75,958.93,935.65,Between Slow & Fast EMA,44,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-06-02 00:00:00,965.05,968.0,954.0,966.05,961.06,939.25,Between Slow & Fast EMA,47,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-06-04 00:00:00,960.5,971.65,960.45,970.6,962.03,941.35,Between Slow & Fast EMA,49,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-06-20 00:00:00,965.8,984.95,965.8,982.35,969.48,953.67,Between Slow & Fast EMA,61,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-07-15 00:00:00,986.5,1001.8,986.5,997.75,991.49,974.85,Between Slow & Fast EMA,78,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-07-21 00:00:00,989.1,1001.0,988.25,1000.25,991.83,977.48,Between Slow & Fast EMA,82,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-07-29 00:00:00,999.95,1013.25,998.15,1010.8,998.33,983.72,Between Slow & Fast EMA,88,,,,
HDFCBANK,1d,EMA21/EMA50,2025-03-20 00:00:00,884.38,856.36,855.78,2025-08-11 00:00:00,987.95,998.8,986.55,997.8,997.7,988.05,At/Below Slow EMA,97,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-03 00:00:00,985.0,994.55,983.3,992.65,990.2,982.76,Between Slow & Fast EMA,10,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-11 00:00:00,983.5,993.5,978.0,991.7,988.59,983.31,At/Below Slow EMA,15,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-14 00:00:00,976.05,991.65,976.05,989.6,988.59,983.91,At/Below Slow EMA,18,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-17 00:00:00,991.25,997.95,985.6,996.55,989.31,984.4,Between Slow & Fast EMA,19,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-19 00:00:00,990.0,996.55,984.0,994.6,990.05,985.1,At/Below Slow EMA,21,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-11-26 00:00:00,981.3,1006.95,981.3,1003.9,993.69,987.77,At/Below Slow EMA,26,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-03 00:00:00,986.0,1002.3,986.0,1000.5,996.55,990.28,At/Below Slow EMA,31,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-05 00:00:00,992.0,1008.0,990.2,1003.3,997.22,991.05,At/Below Slow EMA,33,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-08 00:00:00,1000.0,1006.5,997.5,1003.1,997.75,991.52,Between Slow & Fast EMA,34,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-11 00:00:00,990.0,1002.7,988.5,1000.3,997.28,992.01,At/Below Slow EMA,37,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-23 00:00:00,990.5,998.9,987.7,996.6,993.48,991.57,At/Below Slow EMA,45,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2025-12-24 00:00:00,993.0,999.4,993.0,997.2,993.82,991.79,Between Slow & Fast EMA,46,,,,
HDFCBANK,1d,EMA21/EMA50,2025-10-17 00:00:00,1002.55,975.5,974.2,2026-01-02 00:00:00,991.15,1003.2,988.8,1001.6,993.68,992.11,At/Below Slow EMA,52,,,,
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-28 14:15:00,929.45,933.75,928.45,931.4,,,Between Slow & Fast EMA,6,920.3,919.85,929.21,925.98
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-29 10:15:00,925.9,930.6,925.25,930.2,,,At/Below Slow EMA,9,920.3,919.85,929.3,926.88
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-29 11:15:00,930.15,934.4,927.95,933.9,,,Between Slow & Fast EMA,10,920.3,919.85,930.13,927.55
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-30 09:15:00,930.0,937.9,930.0,936.6,,,At/Below Slow EMA,15,920.3,919.85,933.94,930.94
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-30 11:15:00,934.45,935.8,931.9,935.7,,,Between Slow & Fast EMA,17,920.3,919.85,934.33,931.69
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-01-30 13:15:00,931.55,934.7,930.1,934.0,,,At/Below Slow EMA,19,920.3,919.85,933.86,931.91
HDFCBANK,1h,EMA10/EMA20,2026-01-27 15:15:00,928.0,,,2026-02-01 09:15:00,932.0,936.8,925.25,935.4,,,At/Below Slow EMA,22,920.3,919.85,932.8,931.75
HDFCBANK,1h,EMA10/EMA20,2026-02-03 09:15:00,947.6,,,2026-02-05 10:15:00,950.9,951.7,949.05,951.65,,,Between Slow & Fast EMA,15,929.99,929.26,950.64,946.67
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,925.25,,,2026-02-17 09:15:00,923.0,925.8,918.7,925.65,,,At/Below Slow EMA,1,922.39,922.36,922.98,922.68
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,925.25,,,2026-02-17 10:15:00,925.6,927.7,923.0,926.2,,,At/Below Slow EMA,2,922.39,922.36,923.57,923.01
HDFCBANK,1h,EMA10/EMA20,2026-02-16 15:15:00,925.25,,,2026-02-17 14:15:00,924.35,927.3,923.35,925.7,,,At/Below Slow EMA,6,922.39,922.36,924.32,923.63
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,842.9,,,2026-03-17 11:15:00,840.15,841.05,835.15,840.6,,,Between Slow & Fast EMA,4,829.65,829.65,835.97,833.43
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,842.9,,,2026-03-18 11:15:00,838.55,842.1,837.75,840.65,,,Between Slow & Fast EMA,11,829.65,829.65,839.54,837.35
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,842.9,,,2026-03-18 12:15:00,840.7,841.7,838.75,841.2,,,Between Slow & Fast EMA,12,829.65,829.65,839.84,837.72
HDFCBANK,1h,EMA10/EMA20,2026-03-16 14:15:00,842.9,,,2026-03-18 13:15:00,841.05,844.45,840.45,844.3,,,Between Slow & Fast EMA,13,829.65,829.65,840.65,838.35
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,756.6,,,2026-04-07 09:15:00,766.0,767.95,761.0,767.45,,,Between Slow & Fast EMA,5,748.18,747.69,761.69,756.3
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,756.6,,,2026-04-07 11:15:00,762.85,769.35,761.95,765.95,,,Between Slow & Fast EMA,7,748.18,747.69,762.62,757.77
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,756.6,,,2026-04-09 10:15:00,802.85,804.9,801.0,803.2,,,Between Slow & Fast EMA,20,748.18,747.69,801.98,790.01
HDFCBANK,1h,EMA10/EMA20,2026-04-06 11:15:00,756.6,,,2026-04-10 09:15:00,804.0,811.7,801.05,810.0,,,Between Slow & Fast EMA,26,748.18,747.69,801.87,795.16
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,933.9,927.37,927.27,2026-01-30 09:15:00,930.0,937.9,930.0,936.6,930.71,928.88,Between Slow & Fast EMA,5,,,,
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,933.9,927.37,927.27,2026-01-30 13:15:00,931.55,934.7,930.1,934.0,931.71,929.63,Between Slow & Fast EMA,9,,,,
HDFCBANK,1h,EMA21/EMA50,2026-01-29 11:15:00,933.9,927.37,927.27,2026-02-01 09:15:00,932.0,936.8,925.25,935.4,931.6,929.8,At/Below Slow EMA,12,,,,
HDFCBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,808.65,765.74,764.45,2026-04-21 09:15:00,795.2,803.5,795.2,802.3,799.41,797.16,At/Below Slow EMA,56,,,,
HDFCBANK,1h,EMA21/EMA50,2026-04-08 09:15:00,808.65,765.74,764.45,2026-04-22 11:15:00,804.05,805.0,803.35,804.3,804.24,800.46,Between Slow & Fast EMA,65,,,,
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-04 00:00:00,986.4,989.15,981.9,987.15,,,At/Below Slow EMA,1,982.58,982.42,983.41,982.87
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-05 00:00:00,988.0,998.3,983.8,993.7,,,At/Below Slow EMA,2,982.58,982.42,985.28,983.9
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-10 00:00:00,974.3,994.95,974.3,993.05,,,At/Below Slow EMA,5,982.58,982.42,985.47,984.27
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-19 00:00:00,991.3,1010.9,987.55,999.2,,,At/Below Slow EMA,12,982.58,982.42,993.49,990.52
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-20 00:00:00,1005.95,1014.7,995.3,1008.7,,,Between Slow & Fast EMA,13,982.58,982.42,996.26,992.25
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-25 00:00:00,998.4,1015.1,988.15,1009.95,,,At/Below Slow EMA,16,982.58,982.42,1003.18,997.41
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-01-31 00:00:00,1016.8,1039.0,1003.25,1028.15,,,At/Below Slow EMA,19,982.58,982.42,1011.37,1003.5
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-05 00:00:00,1022.5,1026.45,1012.1,1023.5,,,Between Slow & Fast EMA,22,982.58,982.42,1017.13,1008.86
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-06 00:00:00,1023.55,1034.9,1016.7,1026.4,,,Between Slow & Fast EMA,23,982.58,982.42,1018.82,1010.53
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-13 00:00:00,1006.0,1027.05,1000.3,1019.8,,,At/Below Slow EMA,28,982.58,982.42,1011.96,1009.42
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-14 00:00:00,1009.55,1035.7,1007.55,1022.7,,,At/Below Slow EMA,29,982.58,982.42,1013.91,1010.69
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-27 00:00:00,1050.75,1066.2,1046.5,1060.2,,,Between Slow & Fast EMA,38,982.58,982.42,1046.51,1034.17
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-02-29 00:00:00,1043.05,1060.7,1038.5,1052.2,,,Between Slow & Fast EMA,40,982.58,982.42,1047.5,1036.93
ICICIBANK,1d,EMA10/EMA20,2024-01-03 00:00:00,984.05,,,2024-03-01 00:00:00,1055.0,1089.95,1054.0,1086.9,,,Between Slow & Fast EMA,41,982.58,982.42,1054.66,1041.69
